lang,cid,sid,topic,metric_description,metric_code,page,file_stem,label,answer_value,answer_unit,complete,sasb_category,sasb_unit_of_measure,sasb_key_terms,sasb_what_counts
chinese,pegavision,18,Business Ethics,因行賄或貪污相關法律訴訟所造成之金額損失總額,HC-MS-510a.1,57,pegavision_057,yes,N/A,N/A,True,Quantitative,Presentation currency,bribery|corruption|anti-kickback|FCPA|monetary losses|legal proceedings|healthcare compliance|fraud,"Total monetary losses (fines, penalties, settlements) from legal proceedings related to bribery, corruption, anti-kickback violations (e.g. under US Anti-Kickback Statute or equivalent), and fraudulent billing. EXCLUDES legal defence fees."
chinese,pegavision,20,Activity Metrics,依產品類別劃分之銷售單位總數,HC-MS-000.A,30,pegavision_030,yes,"54,599",仟盒,True,Quantitative,Number,units sold|product category|sales volume|medical devices|product mix,N/A
chinese,pegavision,11,Product Design & Lifecycle Management,說明評估與管理產品中化學品對環境與人體健康影響之流程，並因應永續產品的市場需求,HC-MS-410a.1,50,pegavision_050,no,N/A,N/A,True,Discussion and Analysis,n/a,product design|lifecycle management|sustainable products|chemical substances|packaging materials|design for environment|RoHS|REACH|product stewardship,"Qualitative description of: process to identify and manage chemical/substance risks in products and packaging, lifecycle impact assessment, design-for-environment programs, compliance with chemical regulations (RoHS, REACH), and efforts to meet customer sustainability requirements."
chinese,pegavision,16,Supply Chain Management,說明於配銷鏈中維持產品可追溯性之措施,HC-MS-430a.2,50,pegavision_050,no,N/A,N/A,True,Discussion and Analysis,n/a,supply chain management|product integrity|delivery risk|supplier qualification|supply chain resilience|counterfeit prevention|traceability,"Qualitative description of: supplier qualification and onboarding, monitoring and audit programs, traceability systems, counterfeit product prevention, business continuity planning, and management of supply disruption risks."
chinese,pegavision,17,Supply Chain Management,說明與關鍵原料使用相關之風險管理措施,HC-MS-430a.3,50,pegavision_050,no,N/A,N/A,True,Discussion and Analysis,n/a,critical materials|supply chain risks|conflict minerals|rare materials|supply diversification|single-source risk|material substitution,"Qualitative discussion of: identification of critical or sole-source materials, supply concentration risks, conflict mineral due diligence, strategies for supply diversification, and material substitution plans."
chinese,npc,1,溫室氣體排放,範疇 1 排放之全球總排放量,TC-SC-110a.1,56,npc_056,yes,84.0,公噸CO2e,True,Quantitative,Metric tons (t) CO2-e|Percentage (%),Scope 1 emissions|greenhouse gas|GHG|perfluorocompounds|PFC|carbon emissions|emissions-limiting regulations|global warming potential,"Two values: (1) gross global Scope 1 GHG emissions in metric tons CO2-equivalent, and percentage covered under emissions-limiting regulations (e.g. cap-and-trade, carbon tax); (2) subset of those emissions from perfluorocompounds (PFCs) used in semiconductor manufacturing. Excludes biogenic CO2."
chinese,npc,20,勞工健康與安全,(a) 直接員工之 (1) 總可紀錄事故比率 (TRIR),TC-SC-320a.2,79,npc_079,yes but not complete,2.09,%,False,Quantitative,Rate|Number,TRIR|total recordable incident rate|fatality rate|lost time injury|occupational injury|workplace safety|contract workers,"Four values: TRIR and fatality rate, each reported separately for (a) direct employees and (b) contract employees. TRIR = (number of recordable incidents × 200,000) / total hours worked. Fatality rate = fatalities per 100,000 workers."
chinese,npc,21,勞工健康與安全,(a) 直接員工之 (2) 死亡率,TC-SC-320a.2,79,npc_079,yes but not complete,0.0,%,False,Quantitative,Rate|Number,TRIR|total recordable incident rate|fatality rate|lost time injury|occupational injury|workplace safety|contract workers,"Four values: TRIR and fatality rate, each reported separately for (a) direct employees and (b) contract employees. TRIR = (number of recordable incidents × 200,000) / total hours worked. Fatality rate = fatalities per 100,000 workers."
chinese,npc,1,溫室氣體排放,範疇 1 排放之全球總排放量,TC-SC-110a.1,58,npc_058,no,84.0,公噸CO2e,True,Quantitative,Metric tons (t) CO2-e|Percentage (%),Scope 1 emissions|greenhouse gas|GHG|perfluorocompounds|PFC|carbon emissions|emissions-limiting regulations|global warming potential,"Two values: (1) gross global Scope 1 GHG emissions in metric tons CO2-equivalent, and percentage covered under emissions-limiting regulations (e.g. cap-and-trade, carbon tax); (2) subset of those emissions from perfluorocompounds (PFCs) used in semiconductor manufacturing. Excludes biogenic CO2."
chinese,npc,10,水管理,(1) 所有來源之取水量（以千立方公尺為單位）,TC-SC-140a.1,56,npc_056,no,439.91,百萬公升,True,Quantitative,Thousand cubic metres (m³)|Percentage (%),water withdrawal|water consumption|water stress|water scarcity|WRI Aqueduct|water recycling|ultrapure water|wastewater,"Two paired values: (1) total water withdrawn (from all sources: municipal, groundwater, surface water) in thousand m³ + percentage from High/Extremely High Baseline Water Stress regions per WRI Aqueduct; (2) total water consumed (withdrawn minus discharged) + same percentage breakdown. Semiconductor fabs are water-intensive."
chinese,npc,11,水管理,(2) 營運中之耗水量（以千立方公尺為單位）,TC-SC-140a.1,56,npc_056,no,0.0,百萬公升,True,Quantitative,Thousand cubic metres (m³)|Percentage (%),water withdrawal|water consumption|water stress|water scarcity|WRI Aqueduct|water recycling|ultrapure water|wastewater,"Two paired values: (1) total water withdrawn (from all sources: municipal, groundwater, surface water) in thousand m³ + percentage from High/Extremely High Baseline Water Stress regions per WRI Aqueduct; (2) total water consumed (withdrawn minus discharged) + same percentage breakdown. Semiconductor fabs are water-intensive."
chinese,npc,26,勞工健康與安全,對用於整合安全文化之管理系統之討論,TC-SC-320a.1,82,npc_082,no,N/A,N/A,False,Discussion and Analysis,n/a,occupational health|employee safety|chemical exposure|hazardous substances|OSHA|industrial hygiene|health monitoring|ergonomics|radiation,"Qualitative description of: (1) types of health hazards present (chemicals, radiation, ergonomic); (2) monitoring and assessment methods; (3) controls implemented (engineering controls, PPE, substitution); (4) health surveillance programs; (5) metrics tracked (injury rates, illness rates, days lost)."
chinese,spt,17,Counterfeit Drugs,說明於供應鏈中維持產品可追溯性並防範仿冒所採用的方法與技術,HC-BP-430a.1,94,spt_094,yes but not complete,N/A,N/A,False,Quantitative,Percentage (%),supplier audit|supply chain|social audit|environmental audit|third-party audit|SMETA|supplier compliance|supply chain sustainability,"Percentage of suppliers (by tier) audited against a third-party social and environmental standard (RBA, SMETA, SA8000, etc.). Report by supplier tier (Tier 1 vs. Tier 2+)."
chinese,spt,18,Counterfeit Drugs,說明針對偽藥風險之通報流程，包括對客戶與業務夥伴之提醒方式,HC-BP-240b.3,94,spt_094,yes but not complete,N/A,N/A,False,Discussion and Analysis,n/a,quality management|GMP|product recall|quality control|manufacturing quality|CAPA|FDA warning letter|quality systems,"Qualitative description of: quality management system (GMP compliance, ISO certification), recall procedures, CAPA (corrective and preventive action) processes, manufacturing quality controls, and FDA/EMA inspection history."
chinese,spt,21,Ethical Marketing,說明管控產品非標示用途推廣行為的倫理準則,HC-BP-270a.2,94,spt_094,yes but not complete,N/A,N/A,False,Discussion and Analysis,n/a,off-label promotion|code of ethics|marketing code|pharmaceutical marketing|PhRMA code|EFPIA code|physician relationships|medical education,"Qualitative description of: code of ethics for product promotion, policies on off-label communications, compliance with PhRMA/EFPIA or equivalent codes, management of medical education activities, and physician payment transparency."
chinese,spt,17,Counterfeit Drugs,說明於供應鏈中維持產品可追溯性並防範仿冒所採用的方法與技術,HC-BP-430a.1,95,spt_095,no,N/A,N/A,False,Quantitative,Percentage (%),supplier audit|supply chain|social audit|environmental audit|third-party audit|SMETA|supplier compliance|supply chain sustainability,"Percentage of suppliers (by tier) audited against a third-party social and environmental standard (RBA, SMETA, SA8000, etc.). Report by supplier tier (Tier 1 vs. Tier 2+)."
chinese,spt,18,Counterfeit Drugs,說明針對偽藥風險之通報流程，包括對客戶與業務夥伴之提醒方式,HC-BP-240b.3,95,spt_095,no,N/A,N/A,False,Discussion and Analysis,n/a,quality management|GMP|product recall|quality control|manufacturing quality|CAPA|FDA warning letter|quality systems,"Qualitative description of: quality management system (GMP compliance, ISO certification), recall procedures, CAPA (corrective and preventive action) processes, manufacturing quality controls, and FDA/EMA inspection history."
chinese,spt,21,Ethical Marketing,說明管控產品非標示用途推廣行為的倫理準則,HC-BP-270a.2,95,spt_095,no,N/A,N/A,False,Discussion and Analysis,n/a,off-label promotion|code of ethics|marketing code|pharmaceutical marketing|PhRMA code|EFPIA code|physician relationships|medical education,"Qualitative description of: code of ethics for product promotion, policies on off-label communications, compliance with PhRMA/EFPIA or equivalent codes, management of medical education activities, and physician payment transparency."
chinese,spt,22,"Employee Recruitment, Development & Retention",說明針對科學家與研發人員的人才招募與留任措施,HC-BP-330a.2,66,spt_066,no,N/A,N/A,True,Discussion and Analysis,n/a,talent management|employee recruitment|employee retention|development programs|training|succession planning|talent pipeline|R&D talent,"Qualitative description of: strategies to attract and retain scientific/technical talent, employee development and training programs, succession planning, diversity in recruitment, compensation and benefits strategies, and turnover management."
